PEin8UZMxgM,2,driving snowmobile,train
PEin8UZMxgM,156,driving snowmobile,train
PElZh6YKyz4,1,air horn,train
PElZkljBYAc,110,playing erhu,train
PElZkljBYAc,128,playing erhu,train
PEm-T1J155w,43,playing french horn,train
PEm-T1J155w,131,playing french horn,train
PEmzk5TZdc0,2,playing cornet,train
PEs4cJLJvUo,590,people clapping,train
PEsQ99r4SEI,128,playing tennis,train
PF-GiiYA118,455,owl hooting,train
PF-GiiYA118,540,owl hooting,train
PF1UBIPnLco,71,"bee, wasp, etc. buzzing",train
PF1UBIPnLco,84,"bee, wasp, etc. buzzing",train
PF1bxA7_S9w,10,fireworks banging,train
PF23C5Q24Zw,450,turkey gobbling,train
PF2TUKDLJj0,190,sharpen knife,train
PF2d7HQfkRo,30,"railroad car, train wagon",train
PF5wvWN8BMs,30,"bird chirping, tweeting",train
PF9PrzmkR2Q,23,"playing marimba, xylophone",train
PFBFrLt00GA,30,driving buses,test
PFBtgkdzW1o,20,ambulance siren,train
PFDh8S9tXbs,30,playing cymbal,train
PFFgSjGTB2I,20,"subway, metro, underground",train
PFIhrEx0IX8,200,turkey gobbling,train
PFJdUid8GYk,74,playing trumpet,train
PFJdUid8GYk,196,playing trumpet,train
PFKxAmGYDNA,83,chainsawing trees,train
PFLSq8YX-hk,20,cat caterwauling,train
PFLwM-ZjNKQ,30,people crowd,train
PFQ2jBACRGg,0,playing harpsichord,test
PFQRifJJr1c,0,people coughing,train
PFR3S6jN0Ng,30,playing electronic organ,test
PFRe9ld1P4U,11,squishing water,train
PFVAy4R6y-M,33,playing snare drum,train
PFVAy4R6y-M,53,playing snare drum,train
PFVrKhBuVa4,78,arc welding,train
PFVrKhBuVa4,131,arc welding,train
PFYejv00X2g,21,playing glockenspiel,train
PFYejv00X2g,42,playing glockenspiel,train
PFbHqZFE4Pc,95,people marching,train
PFbHqZFE4Pc,116,people marching,train
PFfqiqbbNd8,30,"playing violin, fiddle",train
PFgOXPCBxxA,339,shot football,train
PFhpNj6fgHs,0,lions roaring,train
PFhpNj6fgHs,13,lions roaring,train
PFiFxAAQQ8c,2,dog growling,train
PFiFxAAQQ8c,12,dog growling,train
PFk-3aB_Ca8,80,splashing water,train
PFk8dLqC36w,499,car engine idling,train
PFlWzOpJyRM,29,coyote howling,train
PFmB5KrnEIg,180,"bird chirping, tweeting",train
PFp1tq017kw,30,"motorboat, speedboat acceleration",train
PFtHeo7oMSU,26,rapping,train
PFtHeo7oMSU,73,rapping,train
PFtOVmUxazU,7,tractor digging,train
PFtOVmUxazU,43,tractor digging,train
PFtw8G3bemc,30,horse clip-clop,train
PG0PeQ2S8Q0,30,playing vibraphone,train
PG7GFvuZs7o,570,playing badminton,train
PG9ZRfO9cGI,3,playing squash,test
PGB_PyO2w0k,270,helicopter,train
PGCvnU3lQH0,44,playing double bass,train
PGCx00Q274k,266,"child speech, kid speaking",train
PGEBkh6PNiI,11,dog growling,train
PGFM9M9skW0,0,turkey gobbling,train
PGHx7R_bFeQ,410,playing synthesizer,train
PGN05yOkVkw,30,"playing violin, fiddle",train
PGNL08Ak-2s,27,train horning,test
PGNL08Ak-2s,77,train horning,test
PGNZ-Qd7Ua4,45,civil defense siren,train
PGNZ-Qd7Ua4,70,civil defense siren,train
PGQDm9tivGA,50,driving motorcycle,train
PGSbkU28wcI,64,rope skipping,train
PGU8NqyI4YE,259,playing steelpan,train
PGU8NqyI4YE,310,playing steelpan,train
PGUddGCGMpU,30,"motorboat, speedboat acceleration",train
PGUzVcQbyvc,7,playing timpani,train
PGUzVcQbyvc,28,playing timpani,train
PGVRnPz7Cok,64,barn swallow calling,train
PGVRnPz7Cok,173,barn swallow calling,train
PGYJRsiuHEM,272,train whistling,train
PGZOCrWVcTs,201,playing double bass,train
PGZOCrWVcTs,316,playing double bass,train
PG_f_1Ol-jw,100,"female speech, woman speaking",train
PGbo3Ik8rvI,34,penguins braying,test
PGg5Nh90fCY,30,"rowboat, canoe, kayak rowing",train
PGjE-tCSUmw,6,cow lowing,train
PGs01g-0X2o,10,ambulance siren,train
PGs6uVNx_CM,30,playing drum kit,train
PGvZIQe-8Tk,196,sharpen knife,train
PH3OXxcTeDQ,23,squishing water,train
PH3OXxcTeDQ,78,squishing water,train
PH7dZLrcgkU,42,reversing beeps,train
PH7dZLrcgkU,79,reversing beeps,train
PH7qMGROscI,40,people sobbing,train
PH8GawRlMwY,129,vacuum cleaner cleaning floors,train
PH8GawRlMwY,209,vacuum cleaner cleaning floors,train
PHDgi8NJOWU,58,parrot talking,train
PHHWCmbvMQ4,30,playing trumpet,train
PHHrQ7d_POw,191,scuba diving,train
PHJ-ShLJ23g,400,airplane,train
PHJEN_IhxFo,20,playing acoustic guitar,train
PHLLc08Aamo,101,hedge trimmer running,train
PHNkzsSrofY,214,dog bow-wow,test
PHPS_0vvdMg,14,penguins braying,train
PHTgkVM0o0k,140,wind noise,test
PHUpK7bzQuw,540,playing bagpipes,train
PHXn76BsLhY,20,canary calling,train
PHXn76BsLhY,57,canary calling,train
PHYlyr96VsU,1243,scuba diving,train
PHYlyr96VsU,1289,scuba diving,train
PH_Z8Ghuq6E,0,"subway, metro, underground",train
PHeH8KxBDic,45,playing castanets,test
PHjLeoAbJUU,150,playing flute,train
PHkdV3usdmg,10,dog bow-wow,train
PHnPXjpV7Vo,5,police radio chatter,train
PHpMnznGxb0,51,playing tambourine,train
PHpoCQdDcYk,30,people cheering,train
PHrIb6nPmN8,106,striking pool,test
PHrIb6nPmN8,223,striking pool,test
PHs4Q7R1Aps,42,"playing steel guitar, slide guitar",train
PHs4Q7R1Aps,53,"playing steel guitar, slide guitar",train
PHuhJmuKuDE,350,driving buses,train
PHwr9E9xT4o,1,playing bassoon,train
PI-aX3VnGRY,8,people booing,train
PI-aX3VnGRY,18,people booing,train
PI3pZxoPRvA,65,arc welding,train
PI42LSbwc8E,56,"child speech, kid speaking",train
PI4dGsO9GS0,19,sailing,train
PI6JoAIoHOA,149,playing hammond organ,train
PI6JoAIoHOA,201,playing hammond organ,train
PI6QN2RSisk,30,playing cymbal,train
PI9HWOEd9dw,1,missile launch,train
PI9pDku0xCM,9,"vehicle horn, car horn, honking",train
PIAp8LWzlt0,1,mynah bird singing,train
PIAp8LWzlt0,46,mynah bird singing,train
PIBYv3TRh2U,21,airplane flyby,train
PIBYv3TRh2U,171,airplane flyby,train
PICqJ8NO6Ik,30,dog bow-wow,train
PIEPlCA3pTk,30,"playing violin, fiddle",train
PIGwK61Ywis,20,playing didgeridoo,train
PIGwK61Ywis,36,playing didgeridoo,train
PIJAohsyoSA,27,playing badminton,train
PIJK99V4RR4,49,sea lion barking,train
PIJV4UBKtAM,30,playing bagpipes,train
PIJlDJhWEEg,70,ambulance siren,test
PIK1WhneXek,169,pheasant crowing,train
PIK1WhneXek,204,pheasant crowing,train
PIKvz5zg12k,410,car passing by,train
PIOodv104k4,83,playing tympani,train
PIOodv104k4,274,playing tympani,train
PIPqmNRlTug,105,cat hissing,train
PIPqmNRlTug,135,cat hissing,train
PIRTxO7cjkI,33,hail,train
PIRTxO7cjkI,59,hail,train
PIYtNwz4AGs,9,vacuum cleaner cleaning floors,train
PIZFlCE3-eg,31,singing bowl,train
PIZyzsm7Za0,0,mouse clicking,train
PIbT5NnPrIU,30,"female speech, woman speaking",train
PIf8AQu-DeA,10,playing bagpipes,train
PIgN2TZiL5M,26,chicken clucking,test
PIgWwkS9HSU,90,wind rustling leaves,test
PIgb1MuXf4I,195,playing tympani,train
PIgb1MuXf4I,224,playing tympani,train
PIgjdcyOWJc,30,"bird chirping, tweeting",train
PIndoxUM_4c,18,goose honking,train
PIvb0MoczTo,2,people clapping,train
PIy1YLKNb2g,58,"playing marimba, xylophone",train
PJ12md3DdvY,30,typing on computer keyboard,train
PJ1BNO2ix98,7,lions growling,train
PJ4JtOikQjQ,88,playing cymbal,train
PJ789dhgVYw,5,magpie calling,train
PJ789dhgVYw,87,magpie calling,train
PJ8QzVjylxg,157,parrot talking,train
PJAQLxfRAec,1,playing darts,train
PJAQLxfRAec,86,playing darts,train
PJBFnqfLM3c,0,lions roaring,train
PJBFnqfLM3c,12,lions roaring,train
PJBRvSClhzY,4,singing bowl,train
PJCxjG3dxqw,12,singing bowl,train
PJHNzWpMCyQ,170,playing saxophone,train
PJHg_DV7HGE,30,"engine accelerating, revving, vroom",test
PJNtaEK1RCY,0,fox barking,train
PJOL__OmuJc,6,opening or closing car doors,train
PJPv_nz-Jpk,92,arc welding,train
PJQoAIyh0io,15,skidding,train
PJQoAIyh0io,85,skidding,train
PJR7rtjJdGg,0,people burping,train
PJStuIi8WBc,140,wind noise,train
PJUO6ietZOQ,27,frog croaking,train
PJUy17bXlhc,40,"railroad car, train wagon",test
PJWp2WywIgE,10,machine gun shooting,train
PJc98NdlzU0,0,lions growling,train
PJc98NdlzU0,13,lions growling,train
PJdKij1OZ24,236,sharpen knife,train
PJdKij1OZ24,417,sharpen knife,train
PJdT9_dU8MM,420,wind rustling leaves,train
PJeyzd-ZDGM,0,owl hooting,train
PJeyzd-ZDGM,35,owl hooting,train
PJf5M6ETV98,347,forging swords,train
PJgahfTB7iY,94,disc scratching,train
PJkDaZ861uU,30,driving motorcycle,train
PJm2kXek0vY,30,playing electronic organ,train
PJmIra-c8cc,173,"playing violin, fiddle",test
PJn2A21RDK0,62,playing cornet,train
PJn2A21RDK0,74,playing cornet,train
PJnn-wMPU9w,40,mouse pattering,test
PJnoUSc17_0,0,playing french horn,train
PJoXvbnAbmA,130,airplane,train
PJpXG-JLEDc,60,mynah bird singing,train
PJpXG-JLEDc,78,mynah bird singing,train
PJqUD1NBIUU,30,machine gun shooting,train
PJrBwD4IKcg,30,"race car, auto racing",train
PJx9e1WbiTg,1,playing glockenspiel,train
PJx9e1WbiTg,39,playing glockenspiel,train
PJzFL82FAR0,224,"electric shaver, electric razor shaving",train
PK05UDBLCyQ,18,playing steelpan,train
PK05UDBLCyQ,41,playing steelpan,train
PK0kl8Xd0ao,0,playing hockey,train
PK0kl8Xd0ao,13,playing hockey,train
PK63HxuyjmA,200,playing banjo,train
PK66XIDwDlI,202,beat boxing,train
PK6oyEHpR-4,220,people screaming,train
PK7ngmIqc4k,8,"ice cream truck, ice cream van",train
PK83RuNIj1I,50,"child speech, kid speaking",train
PK843XAbGbw,314,playing erhu,train
PK96gTqLeEk,38,roller coaster running,train
PK96gTqLeEk,78,roller coaster running,train
PKBkGCQM2aE,30,driving buses,train
PKCK-W1_T4k,203,people burping,train
PKCyg5zE82A,6,frog croaking,train
PKCyg5zE82A,19,frog croaking,train
PKE_kqajaa4,30,"playing violin, fiddle",train
PKEjTe-j1qg,10,toilet flushing,train
PKHEqu9h_wI,300,tapping guitar,train
PKK2aeVh4lY,60,cat growling,train
PKP-8yKIAzM,16,people cheering,train
PKPx6dR63cQ,30,mosquito buzzing,train
PKQ97hwM6r0,0,waterfall burbling,train
PKSesKWpQm8,0,baby laughter,train
PKSzqOYAAsA,2,people sniggering,train
PKVMkCIkEvM,32,playing castanets,train
PKVMkCIkEvM,43,playing castanets,train
PKetdquCNto,8,chinchilla barking,train
PKeug-9zrBQ,306,firing muskets,train
PKh17HyOSnY,0,people clapping,train
PKh497Cu-Vk,360,playing bass guitar,train
PKpBAkrqV0o,298,playing bongo,train
PKpsigEIYCw,83,playing hammond organ,train
PKpsigEIYCw,138,playing hammond organ,train
PKqi-KJSBQs,43,singing choir,train
PKqi-KJSBQs,163,singing choir,train
PKsmgYffYVI,218,singing choir,train
PKsmgYffYVI,263,singing choir,train
PKuFuqYuH8Q,47,playing snare drum,train
PKuFuqYuH8Q,100,playing snare drum,train
PL13HtXzRO0,80,male singing,train
PL21TOAyomE,170,"bird chirping, tweeting",train
PL2JCmHAgEg,90,people babbling,train
PL8lUwv57qg,10,opening or closing car doors,train
PL8lUwv57qg,140,opening or closing car doors,train
PL9BvKpDa4Y,14,playing tambourine,test
PL9BvKpDa4Y,43,playing tambourine,test
PLAFDJ9pSF4,47,people eating crisps,train
PLAFDJ9pSF4,370,people eating crisps,train
PLCyTgXJ3Cc,104,playing bassoon,train
PLE0pDzvB08,30,singing choir,test
PLFnRXCixi8,61,tap dancing,train
PLKGHSvKD7Q,47,scuba diving,train
PLKGHSvKD7Q,109,scuba diving,train
PLMkwNLI7as,29,smoke detector beeping,train
PLO1AMGP8Mc,300,"playing violin, fiddle",train
PLPYZWjj9B4,170,playing harp,train
PLSAAmBa0Rc,310,helicopter,test
PLSGxM5630E,2,cricket chirping,train
PLSGxM5630E,21,cricket chirping,train
PLVK_GzvBf0,476,dinosaurs bellowing,train
PLVK_GzvBf0,538,dinosaurs bellowing,train
PLWeVDUH_Cw,19,playing table tennis,test
PLWgKnJkVfY,23,printer printing,train
PLXnDTVloQs,40,people crowd,train
PLZ7vWrkSx0,76,singing bowl,train
PLaTWbWTc3Y,18,playing ukulele,train
PLaTWbWTc3Y,138,playing ukulele,train
PLaVQGIwXCA,6,people eating,train
PLb0FSbDodk,50,splashing water,train
PLf0nnxeJn8,113,tractor digging,train
PLg7FE5Vp58,184,scuba diving,test
PLgXJMfdg6U,4,duck quacking,train
PLgXJMfdg6U,28,duck quacking,train
PLhjMWFMJ5A,0,skateboarding,train
PLiKifiMlRw,163,bowling impact,train
PLipKQtlxoQ,70,"bird chirping, tweeting",train
PLjGH1eXNfw,38,gibbon howling,train
PLjGH1eXNfw,119,gibbon howling,train
PLkb3geo2jk,43,playing cymbal,train
PLn2V5O3PVo,58,planing timber,train
PLn2V5O3PVo,143,planing timber,train
PLq3wjMS2WA,8,beat boxing,train
PLqKcdLKCIw,120,playing trombone,train
PLtMwVVO64A,273,playing electronic organ,train
PLvmp12Vz_4,0,police car (siren),train
PLxEHfozXTM,210,people cheering,train
PLxzDb0mzaM,290,playing hammond organ,train
PM4M0yD_GZA,98,playing bass drum,train
PM5BAeLcEOc,280,playing saxophone,train
PM5BCjNswd0,133,cat growling,test
PM7RIxRcCx0,30,machine gun shooting,train
PM7kP1OXjF8,30,hammering nails,train
PMAV_09IUjM,10,playing electronic organ,train
PMDc0R8-V8s,20,child singing,train
PMH9hBzGmfg,155,basketball bounce,train
PMI3A9ar-Xw,30,"playing violin, fiddle",train
PMMdAKZxI_I,40,people burping,train
PMMkPq5jJXY,0,people burping,train
PMQIJn2AgOI,8,fox barking,train
PMQIJn2AgOI,20,fox barking,train
PMT8UTxoIvE,190,playing bass guitar,train
PMTdQubHhxw,67,crow cawing,train
PMTdQubHhxw,89,crow cawing,train
PMVHxW4UyuM,46,missile launch,train
PMVHxW4UyuM,69,missile launch,train
PMVYf1MNjYY,4,playing bass drum,train
PMVYf1MNjYY,14,playing bass drum,train
PMWPNkWnTOc,87,playing table tennis,train
PMX-UZlgNSw,30,duck quacking,train
PMY8Dy3GU_U,66,eletric blender running,train
PMY_Q-tKd-o,34,electric grinder grinding,train
PMY_Q-tKd-o,92,electric grinder grinding,train
PMZE-lLfPGA,42,baby laughter,train
PM_SMJyrX7g,30,wind noise,test
PMcIWWzHuSg,30,"playing violin, fiddle",train
PMdoT6dWJEs,82,playing mandolin,train
PMdoT6dWJEs,93,playing mandolin,train
PMf8otZ6zFg,170,playing synthesizer,train
PMfIQRPGnog,81,opening or closing car electric windows,train
PMfIQRPGnog,97,opening or closing car electric windows,train
PMg8Dn9EGrE,135,playing sitar,train
PMg8Dn9EGrE,175,playing sitar,train
PMhc4UyYwVg,55,playing washboard,test
PMixCrEa9UM,9,people cheering,train
PMk_xvStpdk,440,playing cornet,train
PMlDxwK0ZoI,190,people belly laughing,test
PMo4QI-Pjz0,26,people nose blowing,train
PMo4ZBJ9adM,32,opening or closing drawers,train
PMo4ZBJ9adM,124,opening or closing drawers,train
PMoDMyZQ-pc,70,skidding,train
PMq8IW5Rdk0,30,helicopter,train
PMqaek9yyJg,50,skidding,train
PMsGYE3Dn0E,170,people screaming,train
PMwLBHUxUX0,70,people crowd,train
PN05dnj_K2A,40,playing french horn,train
PN1LKap8hrA,280,"bird chirping, tweeting",train
PN2WIgfJu-w,0,toilet flushing,train
PN3iTCcyxC4,30,helicopter,train
PN6AINIYnO4,163,singing choir,train
PN6Cu9JyHKM,999,fire crackling,train
PN6yTA4upVk,320,people whistling,train
PN9EuYoUZig,141,playing badminton,test
PNCwMnNW-jw,0,"male speech, man speaking",test
PNDuIMrkEt0,20,fireworks banging,train
PNIZHCqI7P0,0,people marching,train
PNIZHCqI7P0,56,people marching,train
PNLWwP9iKxo,147,mouse clicking,train
PNLWwP9iKxo,198,mouse clicking,train
PNO6e05SQ-E,190,chicken crowing,test
PNP-folMrn0,90,"bird chirping, tweeting",train
PNRVqL7pe4A,17,mouse squeaking,train
PNRVqL7pe4A,29,mouse squeaking,train
PNT3hW4qFpQ,290,tapping guitar,test
PNUto6iLaMM,281,basketball bounce,train
PNYuRbsSJYw,30,playing piano,train
PNYuRbsSJYw,518,playing double bass,train
PNZ-MM4HNq4,38,cap gun shooting,train
PNZ-MM4HNq4,99,cap gun shooting,train
PN_LY1rKYnc,330,playing electric guitar,train
PNcdB7ptDis,4,people finger snapping,test
PNcsQbR7DLc,200,people cheering,train
PNgdDEsHxrw,227,playing bassoon,train
PNggp5AL3d0,20,tractor digging,train
PNk586wEhJ8,0,playing accordion,train
PNkliOFYWqM,488,disc scratching,train
PNkliOFYWqM,532,disc scratching,train
PNmIoaNKwN8,25,missile launch,train
PNmIoaNKwN8,60,missile launch,train
PNneH-eaWgM,190,"playing marimba, xylophone",train
PNoTKVe2_LY,30,playing trumpet,test
PNwLEr_lLVQ,10,ambulance siren,train
PNwwIx8_mT0,40,turkey gobbling,train
PO2aADVm3ls,0,black capped chickadee calling,train
PO36mY_acGM,30,skateboarding,train
PO3B8e2k1wI,38,playing hammond organ,train
PO6d5FWeh1g,10,driving motorcycle,train
PO8UG4uV0D0,200,people whispering,train
PO94QmBo2Bg,430,"railroad car, train wagon",train
PO9UcAxu-0c,46,playing timbales,train
PO9UcAxu-0c,74,playing timbales,train
POAbQTYHT98,30,duck quacking,train
POCoI3MD2dw,238,skiing,train
POJOgimzKN0,17,cat purring,train
POJOgimzKN0,46,cat purring,train
POJwWQgrq34,10,cat purring,train
POK-k4FuFGw,165,playing volleyball,train
POKeNjFBAsg,15,people belly laughing,train
PONG-v-y1HE,50,cap gun shooting,train
POO8ggq2xIM,115,coyote howling,train
POO8ggq2xIM,238,coyote howling,train
POOrEcn6b7A,6,squishing water,train
POOrEcn6b7A,18,squishing water,train
POU8CnRvd_A,36,airplane,train
POU8CnRvd_A,46,airplane,train
POUA6r5PyTI,270,mosquito buzzing,train
POYRdof8qBQ,70,"child speech, kid speaking",train
PO_LL2YBh7U,421,people whispering,train
PO_LL2YBh7U,644,people whispering,train
POaBsehllg4,260,skateboarding,test
PObLY87wyIU,190,baby babbling,test
PObXOPHfoLw,30,playing electronic organ,train
POdVBPX8QNQ,29,lions roaring,train
POdVBPX8QNQ,46,lions roaring,train
POiEA2ISnAs,0,eagle screaming,train
POktPynubck,58,volcano explosion,train
POo_y8hQb6Y,10,playing tambourine,train
POqr1st4gmc,111,playing djembe,train
POt5agYdY9A,0,"race car, auto racing",train
POtYaGfqU5s,84,striking bowling,train
POuhGn61ZR8,350,raining,test
PP-wlVycr7w,102,playing accordion,train
PP02v544Qbo,30,"rowboat, canoe, kayak rowing",train
PP0SUjhV1Bc,120,"race car, auto racing",train
PP0yUp5XWPg,83,people burping,train
PP4e9mz5nxY,51,singing choir,train
PP4e9mz5nxY,64,singing choir,train
PP6nSzTzVZk,218,firing muskets,train
PP78Ka1xthw,0,fireworks banging,train
PPCiswbldl4,244,popping popcorn,train
PPDEABCOMsE,0,"child speech, kid speaking",train
PPDsZMVs7Zw,0,playing gong,train
PPE-IZGSvrE,11,baby laughter,train
PPE-IZGSvrE,52,baby laughter,train
PPEcGN92zn0,5,bull bellowing,train
PPEcGN92zn0,38,bull bellowing,train
PPFwZJOXDY8,91,air conditioning noise,train
PPFwZJOXDY8,131,air conditioning noise,train
PPGKC76TB8w,20,train horning,train
PPG_AvD9oXk,24,francolin calling,train
PPG_AvD9oXk,38,francolin calling,train
PPHV9dayuy4,58,roller coaster running,train
PPHV9dayuy4,71,roller coaster running,train
PPIE6c55u8E,20,fireworks banging,train
PPIRwa5nKA4,250,"female speech, woman speaking",train
PPJKCeE4iDQ,30,"motorboat, speedboat acceleration",train
PPJnHtcbipI,4,reversing beeps,train
PPJnHtcbipI,23,reversing beeps,train
PPMAUKxAcXM,86,children shouting,test
PPMDRXfa8A8,78,snake hissing,train
PPPIiUxxqXk,60,splashing water,train
PPPIiUxxqXk,86,splashing water,train
PPPq7rbMU7o,8,playing accordion,train
PPQUqhH4Mtc,12,missile launch,train
PPR5XTCLJfY,29,yodelling,train
PPR5XTCLJfY,120,yodelling,train
PPSbZLlSFJE,8,playing snare drum,train
PPSbZLlSFJE,30,playing snare drum,train
PPT40oiF-SE,4,tap dancing,train
PPTlyK9zrqI,0,wind noise,train
PPXg0vOX4oE,140,people cheering,train
PPYAoQjHA7k,148,horse neighing,train
PPZ3UnpB8ew,34,black capped chickadee calling,train
PPb9RaZ3e3g,55,black capped chickadee calling,test
PPbp1ARS-nU,30,ocean burbling,train
PPc4RszVAjE,4,warbler chirping,train
PPc4RszVAjE,40,warbler chirping,train
PPcmcMjk7eM,14,lawn mowing,train
PPd3u6-DPeI,270,"female speech, woman speaking",train
PPewZ5c6zg8,12,civil defense siren,train
PPfzvibfLgg,169,male singing,train
PPgnK3vp8Ms,174,airplane,train
PPgnK3vp8Ms,361,airplane,train
PPgptTC2rE8,156,popping popcorn,train
PPgqiihGkSU,41,lighting firecrackers,train
PPgqiihGkSU,63,lighting firecrackers,train
PPk77JN0dLc,90,scuba diving,train
PPn8-6x5Dv0,100,people cheering,train
PPo4EmxR0dw,11,ambulance siren,train
PPp1GiEnP28,140,dog growling,train
PPrvYk7id7c,30,chainsawing trees,train
PPsZwcWeNyg,30,playing harpsichord,train
PPsuFTOjbVg,22,"donkey, ass braying",train
PPvL4bcxdF0,83,playing hammond organ,train
PPvyhFeIfn4,50,"subway, metro, underground",train
PPxOMzXA3Hk,27,playing badminton,train
PPxtZe692Ow,52,playing bagpipes,train
PPxtZe692Ow,115,playing bagpipes,train
PQ-Kq6eMnrs,443,playing bass drum,train
PQ1StoH4vg0,240,horse clip-clop,train
PQ1s0fJHf9Q,19,singing bowl,train
PQ2ADTS8670,390,playing drum kit,train
PQ2vqE0zc3E,0,mosquito buzzing,test
PQ3sslf55eE,200,pheasant crowing,train
PQ9DXmFYjhE,196,tractor digging,train
PQ9EmxbdIb4,7,mouse squeaking,train
PQ9EmxbdIb4,18,mouse squeaking,train
PQBRSwZiYS4,14,playing banjo,train
PQDJ1ar_aEI,100,lawn mowing,train
PQF_6uyVxEA,22,snake rattling,train
PQGYbVBY2mA,30,orchestra,train
PQKLMe0XmXE,69,warbler chirping,test
PQKMxBkU994,51,firing cannon,train
PQKMxBkU994,109,firing cannon,train
PQLFDcm6h3g,44,playing shofar,train
PQLFDcm6h3g,69,playing shofar,train
PQLY_u8d_Tg,0,slot machine,train
PQM5zXmNbVM,11,smoke detector beeping,train
PQM5zXmNbVM,22,smoke detector beeping,train
PQMkBbZRe_M,30,playing banjo,train
PQN_5-kwQoQ,10,church bell ringing,train
PQVJnD6JaNM,689,scuba diving,train
PQVJnD6JaNM,809,scuba diving,train
PQYnj2BR17I,27,eating with cutlery,train
PQYnj2BR17I,76,eating with cutlery,train
PQZLI9Oqirs,188,electric grinder grinding,train
PQe4qlNyZGU,43,airplane flyby,train
PQeozyY187w,39,"playing steel guitar, slide guitar",train
PQgDKp3rqVc,380,skidding,train
PQjd22yZhNg,30,mouse pattering,test
PQkEYHHJm1U,178,playing vibraphone,train
PQkEYHHJm1U,197,playing vibraphone,train
PQnrKRUx21w,260,people crowd,train
PQtOdeTpMro,50,people belly laughing,train
PQvelLIaAdQ,624,playing sitar,train
PR-u_0H3KNU,155,playing theremin,train
PR-u_0H3KNU,253,playing theremin,train
PR1thMEsABI,17,ferret dooking,train
PR1thMEsABI,72,ferret dooking,train
PR2IP3AK_JA,45,"fly, housefly buzzing",train
PR2IP3AK_JA,65,"fly, housefly buzzing",train
PR4lzoObEJE,21,"fly, housefly buzzing",test
PR6blkQnH7Q,80,playing trumpet,train
PR9xqyUljKQ,4,hail,train
PR9xqyUljKQ,36,hail,train
PREsgySYnBI,140,"bird chirping, tweeting",train
PRGQHCPtpt8,2,playing table tennis,train
PRMVYsDTgzY,20,people screaming,train
PRQebpwoOg8,0,"bird chirping, tweeting",train
PRTxPJfCKhY,88,playing timpani,train
PRTxPJfCKhY,139,playing timpani,train
PRU9zAtcQDs,0,dog howling,test
PRWtIQUfoag,163,volcano explosion,train
PRYUzm_tcmE,550,"child speech, kid speaking",train
PRYrQno6QlQ,150,people crowd,train
PR_-hLTo7HU,0,people screaming,train
PRbLDDyX2mk,13,people nose blowing,train
PRbLDDyX2mk,105,people nose blowing,train
PRbUBKp5wuc,107,elk bugling,test
PRc1SSTAmog,10,people crowd,train
PRehPQIwf1E,20,bowling impact,train
PRj3CWvV95c,62,skiing,train
PRlFQELvNcE,30,waterfall burbling,train
PRlReh9ILKg,65,francolin calling,train
PRlReh9ILKg,78,francolin calling,train
PRmRDckg58Y,30,opening or closing drawers,train
PRnU3HUvleY,180,playing glockenspiel,train
PRouijtFA4k,13,striking bowling,train
PRouijtFA4k,23,striking bowling,train
PRrO0ljpBsU,15,zebra braying,train
PRrO0ljpBsU,30,zebra braying,train
PRriMdEO23I,179,playing shofar,test
PRtH2Gx_0IE,431,playing volleyball,train
PRtufglGUQ8,40,playing harpsichord,train
PRvCGwI1zJY,10,"electric shaver, electric razor shaving",train
PRv_fsi1c30,260,bird wings flapping,train
PRw-tq19Vv4,30,sailing,train
PRyCl-EuATM,469,playing squash,train
PS07qOV9lEo,78,playing congas,train
PS07qOV9lEo,220,playing congas,train
PS0td0Q6d60,120,singing bowl,train
PS1mmNPt7LI,61,playing volleyball,train
PS4gOE1TZiY,30,female singing,train
PS6OZs-a3TY,9,dog barking,train
PS6OZs-a3TY,19,dog barking,train
PSBU8NcboBc,106,playing didgeridoo,train
PSCOjQOTGmo,22,crow cawing,train
PSCOjQOTGmo,47,crow cawing,train
PSC_ukU73Qk,2,cheetah chirrup,train
PSEUYHgKejY,30,playing flute,train
PSEd6-Nya_A,36,sharpen knife,train
PSHINj-Wy5s,0,frog croaking,train
PSKfEkWWewA,20,goose honking,train
PSLvH52zZQ8,30,sheep bleating,train
PSMSj-DCb0I,89,playing guiro,train
PSMSj-DCb0I,158,playing guiro,train
PST4CTbdUxw,100,playing piano,train
PSV8XQy6nZI,10,waterfall burbling,train
PSWaHjLZpKo,586,lip smacking,train
PSY6LnmoByI,126,people burping,train
PS_MJe02QQo,46,volcano explosion,test
PS_uJXcbJ_A,96,squishing water,test
PSaAlEfwXs8,230,"race car, auto racing",train
PScvgGs5cdo,111,playing vibraphone,train
PScvgGs5cdo,146,playing vibraphone,train
PSdfMTSuUZQ,190,playing clarinet,train
PSeg1WIMsaM,10,chicken crowing,train
PSfynamop1w,1,francolin calling,train
PSfynamop1w,50,francolin calling,train
PSgs1JShKnc,30,wind noise,train
PSiU7jhUSn4,67,playing tabla,train
PSiU7jhUSn4,285,playing tabla,train
PSicYYhTLWc,8,fire truck siren,train
PSicYYhTLWc,25,fire truck siren,train
PSjFWG4dMAc,856,cap gun shooting,train
PSjUmPmjrjA,10,"race car, auto racing",train
PSkh8-ww1qI,145,striking pool,test
PSkiHV3P64U,13,dog howling,train
PSlMneOxsRM,48,playing bassoon,train
PSlMneOxsRM,62,playing bassoon,train
PSldRyhH7Q4,30,playing cello,train
